Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID3887,3887,6,0.356,0.075,0.045,0,190,38,0.005,1,-10921639,25.484,0,0,255,40290,76.503,0.002,1,0.333
ID3897,3897,6,0.351,0.078,0.045,0,195,39,0.005,1,-10921639,25.161,0,0,255,39780,76.070,0.002,1,0.331
ID3908,3908,6,0.527,0.076,0.045,0,200,40,0.005,1,-10921639,40.000,0,0,255,63240,92.766,0.003,1,0.431
ID3918,3918,6,0.576,0.075,0.045,0,205,41,0.005,1,-10921639,44.355,0,0,255,70125,96.690,0.003,1,0.459
ID3936,3936,6,0.565,0.075,0.045,0,210,42,0.005,1,-10921639,43.065,0,0,255,68085,95.565,0.003,1,0.451
ID3926,3926,6,0.574,0.074,0.045,0,215,43,0.005,1,-10921639,43.871,0,0,255,69360,96.272,0.004,1,0.456
ID3946,3946,6,0.562,0.073,0.045,0,220,44,0.005,1,-10921639,42.903,0,0,255,67830,95.422,0.003,1,0.450
ID3956,3956,6,0.578,0.073,0.045,0,225,45,0.005,1,-10921639,44.355,0,0,255,70125,96.690,0.003,1,0.459
ID3966,3966,6,0.578,0.072,0.045,0,230,46,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,1,0.458
ID3976,3976,6,0.574,0.071,0.046,0,235,47,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,1,0.458
ID3986,3986,6,0.571,0.070,0.046,0,240,48,0.005,1,-10921639,43.710,0,0,255,69105,96.132,0.003,1,0.455
ID3994,3994,6,0.578,0.069,0.046,0,245,49,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,1,0.458
ID4012,4012,6,0.575,0.069,0.046,0,250,50,0.005,1,-10921639,43.710,0,0,255,69105,96.132,0.003,1,0.455
ID4003,4003,6,0.579,0.068,0.046,0,255,51,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,1,0.458
ID4022,4022,6,0.591,0.067,0.046,0,260,52,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.003,1,0.464
ID4032,4032,6,0.608,0.066,0.047,0,265,53,0.005,1,-10921639,46.613,0,0,255,73695,98.588,0.003,1,0.473
ID4061,4061,6,0.595,0.065,0.047,0,270,54,0.005,1,-10921639,45.323,0,0,255,71655,97.515,0.003,1,0.465
ID4042,4042,6,0.607,0.064,0.047,0,275,55,0.005,1,-10921639,46.290,0,0,255,73185,98.323,0.004,1,0.471
ID4052,4052,6,0.611,0.063,0.047,0,280,56,0.005,1,-10921639,46.452,0,0,255,73440,98.456,0.004,1,0.472
ID4071,4071,6,0.588,0.062,0.047,0,285,57,0.005,1,-10921639,44.839,0,0,255,70890,97.105,0.005,1,0.462
ID4090,4090,6,0.585,0.061,0.048,0,290,58,0.005,1,-10921639,44.839,0,0,255,70890,97.105,0.005,1,0.462
ID4080,4080,6,0.585,0.060,0.048,0,295,59,0.005,1,-10921639,44.677,0,0,255,70635,96.967,0.003,1,0.461
ID4099,4099,6,0.586,0.059,0.048,0,300,60,0.005,1,-10921639,44.677,0,0,255,70635,96.967,0.003,1,0.461
ID4108,4108,6,0.574,0.058,0.048,0,305,61,0.005,1,-10921639,43.871,0,0,255,69360,96.272,0.003,1,0.456
ID4126,4126,6,0.586,0.057,0.048,0,310,62,0.005,1,-10921639,44.677,0,0,255,70635,96.967,0.003,1,0.461
ID4117,4117,6,0.576,0.056,0.049,0,315,63,0.005,1,-10921639,43.710,0,0,255,69105,96.132,0.003,1,0.455
ID4135,4135,6,0.588,0.055,0.049,0,320,64,0.005,1,-10921639,45.000,0,0,255,71145,97.242,0.003,1,0.463
ID4144,4144,6,0.591,0.054,0.049,0,325,65,0.005,1,-10921639,45.484,0,0,255,71910,97.651,0.003,1,0.466
ID4152,4152,6,0.590,0.052,0.049,0,330,66,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.004,1,0.464
ID4161,4161,6,0.590,0.051,0.049,0,335,67,0.005,1,-10921639,44.839,0,0,255,70890,97.105,0.004,1,0.462
ID4171,4171,6,0.602,0.050,0.050,0,340,68,0.005,1,-10921639,45.806,0,0,255,72420,97.921,0.004,0.993,0.466
ID4181,4181,6,0.600,0.048,0.050,0,345,69,0.005,1,-10921639,45.645,0,0,255,72165,97.786,0.004,0.978,0.461
ID4201,4201,6,0.607,0.047,0.050,0,350,70,0.005,1,-10921639,46.613,0,0,255,73695,98.588,0.004,0.946,0.460
ID4191,4191,6,0.609,0.045,0.050,0,355,71,0.005,1,-10921639,46.452,0,0,255,73440,98.456,0.004,0.946,0.459
ID4211,4211,6,0.606,0.044,0.051,0,360,72,0.005,1,-10921639,47.258,0,0,255,74715,99.115,0.004,0.951,0.465
ID4221,4221,6,0.620,0.042,0.051,0,365,73,0.005,1,-10921639,49.032,0,0,255,77520,100.526,0.004,0.945,0.474
ID4229,4229,6,0.637,0.041,0.051,0,370,74,0.005,1,-10921639,51.452,0,0,255,81345,102.370,0.004,0.947,0.489
ID4250,4250,6,0.687,0.039,0.052,0,375,75,0.005,1,-10921639,55.968,0,0,255,88485,105.577,0.004,0.960,0.519
ID4239,4239,6,0.719,0.038,0.052,0,380,76,0.005,1,-10921639,59.194,0,0,255,93585,107.693,0.005,0.979,0.544
ID4260,4260,6,0.683,0.036,0.052,0,385,77,0.005,1,-10921639,59.194,0,0,255,93585,107.693,0.005,0.993,0.548
ID4270,4270,6,0.598,0.034,0.052,0,390,78,0.005,1,-10921639,49.032,0,0,255,77520,100.526,0.004,0.925,0.469
ID4279,4279,6,0.576,0.032,0.052,0,395,79,0.005,1,-10921639,45.000,0,0,255,71145,97.242,0.003,0.897,0.438
ID4288,4288,6,0.580,0.030,0.052,0,400,80,0.005,1,-10921639,44.516,0,0,255,70380,96.829,0.003,0.926,0.442
ID4298,4298,6,0.591,0.028,0.053,0,405,81,0.005,1,-10921639,44.839,0,0,255,70890,97.105,0.004,0.989,0.459
ID4318,4318,6,0.598,0.025,0.053,0,410,82,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.004,1,0.464
ID4308,4308,6,0.600,0.023,0.053,0,415,83,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.004,0.998,0.463
ID4328,4328,6,0.602,0.021,0.053,0,420,84,0.005,1,-10921639,45.323,0,0,255,71655,97.515,0.004,1,0.465
ID4337,4337,6,0.533,0.022,0.054,0,425,85,0.005,1,-10921639,40.323,0,0,255,63750,93.069,0.003,1,0.433
ID4348,4348,6,0.517,0.023,0.054,0,430,86,0.005,1,-10921639,38.710,0,0,255,61200,91.530,0.003,1,0.423
ID4358,4358,6,0.516,0.024,0.054,0,435,87,0.005,1,-10921639,38.548,0,0,255,60945,91.374,0.003,1,0.422
ID4368,4368,6,0.514,0.025,0.055,0,440,88,0.005,1,-10921639,38.387,0,0,255,60690,91.216,0.003,1,0.421
ID4377,4377,6,0.511,0.026,0.055,0,445,89,0.005,1,-10921639,38.065,0,0,255,60180,90.900,0.003,1,0.419
ID4397,4397,6,0.522,0.027,0.055,0,450,90,0.005,1,-10921639,39.032,0,0,255,61710,91.842,0.003,0.997,0.424
ID4388,4388,6,0.515,0.028,0.055,0,455,91,0.005,1,-10921639,38.710,0,0,255,61200,91.530,0.003,0.974,0.417
ID4407,4407,6,0.494,0.029,0.055,0,460,92,0.005,1,-10921639,37.258,0,0,255,58905,90.099,0.003,0.920,0.396
ID4417,4417,6,0.496,0.030,0.055,0,465,93,0.005,1,-10921639,37.742,0,0,255,59670,90.581,0.003,0.911,0.397
ID4437,4437,6,0.491,0.031,0.056,0,470,94,0.005,1,-10921639,37.742,0,0,255,59670,90.581,0.003,0.865,0.386
ID4427,4427,6,0.507,0.033,0.056,0,475,95,0.005,1,-10921639,38.387,0,0,255,60690,91.216,0.003,0.903,0.399
ID4447,4447,6,0.509,0.034,0.056,0,480,96,0.005,1,-10921639,41.774,0,0,255,66045,94.409,0.003,0.949,0.431
ID4456,4456,6,0.531,0.035,0.056,0,485,97,0.005,1,-10921639,44.516,0,0,255,70380,96.829,0.003,0.935,0.444
ID4466,4466,6,0.549,0.036,0.056,0,490,98,0.005,1,-10921639,44.839,0,0,255,70890,97.105,0.005,0.929,0.445
ID4476,4476,6,0.593,0.038,0.056,0,495,99,0.005,1,-10921639,49.032,0,0,255,77520,100.526,0.004,0.881,0.457
ID4486,4486,6,0.570,0.039,0.056,0,500,100,0.005,1,-10921639,47.097,0,0,255,74460,98.984,0.004,0.880,0.445
ID4496,4496,6,0.548,0.040,0.057,0,505,101,0.005,1,-10921639,51.290,0,0,255,81090,102.249,0.003,0.868,0.466
ID4506,4506,6,0.524,0.042,0.057,0,510,102,0.005,1,-10921639,46.290,0,0,255,73185,98.323,0.003,0.900,0.446
ID4516,4516,6,0.581,0.043,0.058,0,515,103,0.005,1,-10921639,51.613,0,0,255,81600,102.489,0.004,0.888,0.474
ID4526,4526,6,0.614,0.045,0.058,0,520,104,0.005,1,-10921639,54.032,0,0,255,85425,104.238,0.005,0.932,0.500
ID4537,4537,6,0.593,0.046,0.059,0,525,105,0.005,1,-10921639,55.323,0,0,255,87465,105.136,0.005,0.928,0.507
ID4548,4548,6,0.516,0.047,0.058,0,530,106,0.005,1,-10921639,54.516,0,0,255,86190,104.578,0.004,0.877,0.487
ID4558,4558,6,0.455,0.050,0.058,0,535,107,0.005,1,-10921639,35.806,0,0,255,56610,88.620,0.003,0.732,0.342
ID4568,4568,6,0.465,0.052,0.058,0,540,108,0.005,1,-10921639,35.968,0,0,255,56865,88.787,0.003,0.798,0.360
ID4578,4578,6,0.465,0.054,0.058,0,545,109,0.005,1,-10921639,35.484,0,0,255,56100,88.285,0.003,0.895,0.380
ID4588,4588,6,0.468,0.056,0.059,0,550,110,0.005,1,-10921639,35.161,0,0,255,55590,87.947,0.003,0.971,0.394
ID4599,4599,6,0.478,0.058,0.059,0,555,111,0.005,1,-10921639,35.484,0,0,255,56100,88.285,0.003,0.986,0.399
ID4609,4609,6,0.474,0.060,0.059,0,560,112,0.005,1,-10921639,34.839,0,0,255,55080,87.607,0.003,1,0.398
ID4619,4619,6,0.466,0.063,0.059,0,565,113,0.005,1,-10921639,33.871,0,0,255,53550,86.571,0.003,1,0.391
ID4628,4628,6,0.459,0.065,0.060,0,570,114,0.005,1,-10921639,33.226,0,0,255,52530,85.868,0.003,1,0.387
ID4638,4638,6,0.462,0.068,0.060,0,575,115,0.005,1,-10921639,33.548,0,0,255,53040,86.221,0.003,1,0.389
ID4648,4648,6,0.454,0.070,0.060,0,580,116,0.005,1,-10921639,33.065,0,0,255,52275,85.690,0.003,0.981,0.382
ID4658,4658,6,0.441,0.073,0.060,0,585,117,0.005,1,-10921639,32.903,0,0,255,52020,85.512,0.003,0.879,0.360
ID4668,4668,6,0.440,0.076,0.060,0,590,118,0.005,1,-10921639,36.774,0,0,255,58140,89.611,0.003,0.842,0.375
ID4677,4677,6,0.458,0.078,0.061,0,595,119,0.005,1,-10921639,40.000,0,0,255,63240,92.766,0.003,0.890,0.406
ID4686,4686,6,0.443,0.078,0.061,0,600,120,0.005,1,-10921639,38.871,0,0,255,61455,91.687,0.003,0.899,0.401
