Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID11756,11756,0,0.456,0.032,0.036,0,75,15,0.005,1,-10921639,31.613,0,0,255,49980,84.062,0.002,1,0.376
ID11768,11768,0,0.449,0.033,0.036,0,80,16,0.005,1,-10921639,31.129,0,0,255,49215,83.506,0.002,1,0.373
ID11780,11780,0,0.449,0.034,0.036,0,85,17,0.005,1,-10921639,30.968,0,0,255,48960,83.320,0.002,1,0.372
ID11794,11794,0,0.444,0.035,0.037,0,90,18,0.005,1,-10921639,30.645,0,0,255,48450,82.944,0.003,1,0.369
ID11807,11807,0,0.453,0.036,0.037,0,95,19,0.005,1,-10921639,31.290,0,0,255,49470,83.692,0.002,1,0.374
ID11833,11833,0,0.445,0.037,0.038,0,100,20,0.005,1,-10921639,30.968,0,0,255,48960,83.320,0.002,1,0.372
ID11820,11820,0,0.441,0.038,0.038,0,105,21,0.005,1,-10921639,30.323,0,0,255,47940,82.566,0.003,1,0.367
ID11847,11847,0,0.439,0.039,0.038,0,110,22,0.005,1,-10921639,30.161,0,0,255,47685,82.375,0.002,1,0.366
ID11861,11861,0,0.432,0.041,0.039,0,115,23,0.005,1,-10921639,29.677,0,0,255,46920,81.800,0.002,1,0.363
ID11873,11873,0,0.421,0.042,0.039,0,120,24,0.005,1,-10921639,28.871,0,0,255,45645,80.825,0.003,1,0.357
ID11893,11893,0,0.426,0.043,0.040,0,125,25,0.005,1,-10921639,29.032,0,0,255,45900,81.022,0.002,1,0.358
ID11896,11896,0,0.425,0.044,0.040,0,130,26,0.005,1,-10921639,29.032,0,0,255,45900,81.022,0.002,1,0.358
ID11912,11912,0,0.429,0.046,0.040,0,135,27,0.005,1,-10921639,29.194,0,0,255,46155,81.217,0.002,1,0.359
ID11926,11926,0,0.419,0.047,0.041,0,140,28,0.005,1,-10921639,28.387,0,0,255,44880,80.231,0.002,1,0.354
ID11953,11953,0,0.423,0.049,0.041,0,145,29,0.005,1,-10921639,28.871,0,0,255,45645,80.825,0.002,1,0.357
ID11940,11940,0,0.420,0.050,0.042,0,150,30,0.005,1,-10921639,28.548,0,0,255,45135,80.430,0.002,1,0.355
ID11965,11965,0,0.403,0.052,0.042,0,155,31,0.005,1,-10921639,27.258,0,0,255,43095,78.815,0.002,1,0.346
ID11985,11985,0,0.403,0.053,0.042,0,160,32,0.005,1,-10921639,27.097,0,0,255,42840,78.609,0.002,1,0.345
ID11998,11998,0,0.405,0.055,0.043,0,165,33,0.005,1,-10921639,27.258,0,0,255,43095,78.815,0.002,1,0.346
ID12011,12011,0,0.413,0.057,0.043,0,170,34,0.005,1,-10921639,28.065,0,0,255,44370,79.830,0.002,1,0.352
ID12024,12024,0,0.393,0.059,0.044,0,175,35,0.005,1,-10921639,26.452,0,0,255,41820,77.777,0.002,1,0.340
ID12037,12037,0,0.390,0.061,0.044,0,180,36,0.005,1,-10921639,26.129,0,0,255,41310,77.356,0.002,1,0.338
ID12050,12050,0,0.388,0.063,0.045,0,185,37,0.005,1,-10921639,26.129,0,0,255,41310,77.356,0.002,1,0.338
ID12063,12063,0,0.379,0.065,0.045,0,190,38,0.005,1,-10921639,25.323,0,0,255,40035,76.287,0.002,1,0.332
ID12076,12076,0,0.375,0.068,0.045,0,195,39,0.005,1,-10921639,24.839,0,0,255,39270,75.634,0.002,1,0.328
ID12102,12102,0,0.363,0.070,0.046,0,200,40,0.005,1,-10921639,24.194,0,0,255,38250,74.750,0.002,1,0.324
ID12089,12089,0,0.370,0.073,0.046,0,205,41,0.005,1,-10921639,24.516,0,0,255,38760,75.194,0.002,1,0.326
ID12114,12114,0,0.361,0.075,0.046,0,210,42,0.005,1,-10921639,23.871,0,0,255,37740,74.302,0.002,1,0.321
ID12127,12127,0,0.372,0.078,0.047,0,215,43,0.005,1,-10921639,24.839,0,0,255,39270,75.634,0.002,1,0.328
ID12141,12141,0,0.568,0.076,0.046,0,220,44,0.005,1,-10921639,40.484,0,0,255,64005,93.220,0.003,1,0.434
ID12153,12153,0,0.585,0.075,0.046,0,225,45,0.005,1,-10921639,41.935,0,0,255,66300,94.555,0.003,1,0.444
ID12177,12177,0,0.587,0.074,0.046,0,230,46,0.005,1,-10921639,41.935,0,0,255,66300,94.555,0.003,1,0.444
ID12165,12165,0,0.602,0.074,0.046,0,235,47,0.005,1,-10921639,43.226,0,0,255,68340,95.707,0.004,1,0.452
ID12190,12190,0,0.598,0.073,0.046,0,240,48,0.005,1,-10921639,42.903,0,0,255,67830,95.422,0.003,1,0.450
ID12202,12202,0,0.600,0.072,0.046,0,245,49,0.005,1,-10921639,42.903,0,0,255,67830,95.422,0.003,1,0.450
ID12216,12216,0,0.614,0.071,0.047,0,250,50,0.005,1,-10921639,44.032,0,0,255,69615,96.412,0.004,1,0.457
ID12229,12229,0,0.613,0.071,0.047,0,255,51,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,1,0.458
ID12255,12255,0,0.621,0.070,0.047,0,260,52,0.005,1,-10921639,44.355,0,0,255,70125,96.690,0.003,1,0.459
ID12242,12242,0,0.604,0.069,0.047,0,265,53,0.005,1,-10921639,43.065,0,0,255,68085,95.565,0.004,1,0.451
ID12268,12268,0,0.621,0.068,0.047,0,270,54,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,1,0.458
ID12280,12280,0,0.632,0.067,0.047,0,275,55,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.003,1,0.464
ID12294,12294,0,0.650,0.067,0.048,0,280,56,0.005,1,-10921639,46.613,0,0,255,73695,98.588,0.003,1,0.473
ID12319,12319,0,0.636,0.066,0.048,0,285,57,0.005,1,-10921639,45.323,0,0,255,71655,97.515,0.003,1,0.465
ID12307,12307,0,0.654,0.065,0.048,0,290,58,0.005,1,-10921639,46.774,0,0,255,73950,98.721,0.004,1,0.474
ID12333,12333,0,0.628,0.064,0.048,0,295,59,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.003,1,0.464
ID12346,12346,0,0.618,0.063,0.048,0,300,60,0.005,1,-10921639,44.677,0,0,255,70635,96.967,0.003,1,0.461
ID12359,12359,0,0.621,0.062,0.048,0,305,61,0.005,1,-10921639,44.839,0,0,255,70890,97.105,0.003,1,0.462
ID12372,12372,0,0.605,0.061,0.049,0,310,62,0.005,1,-10921639,43.226,0,0,255,68340,95.707,0.003,1,0.452
ID12385,12385,0,0.594,0.060,0.049,0,315,63,0.005,1,-10921639,42.097,0,0,255,66555,94.701,0.003,1,0.445
ID12399,12399,0,0.596,0.059,0.049,0,320,64,0.005,1,-10921639,42.419,0,0,255,67065,94.991,0.004,1,0.447
ID12413,12413,0,0.620,0.058,0.049,0,325,65,0.005,1,-10921639,44.516,0,0,255,70380,96.829,0.004,1,0.460
ID12426,12426,0,0.613,0.057,0.049,0,330,66,0.005,1,-10921639,43.871,0,0,255,69360,96.272,0.003,1,0.456
ID12439,12439,0,0.608,0.056,0.050,0,335,67,0.005,1,-10921639,43.226,0,0,255,68340,95.707,0.003,1,0.452
ID12451,12451,0,0.600,0.054,0.050,0,340,68,0.005,1,-10921639,42.419,0,0,255,67065,94.991,0.003,1,0.447
ID12476,12476,0,0.591,0.053,0.050,0,345,69,0.005,1,-10921639,41.935,0,0,255,66300,94.555,0.003,1,0.444
ID12464,12464,0,0.625,0.052,0.050,0,350,70,0.005,1,-10921639,44.677,0,0,255,70635,96.967,0.003,1,0.461
ID12488,12488,0,0.634,0.051,0.051,0,355,71,0.005,1,-10921639,45.000,0,0,255,71145,97.242,0.004,0.988,0.460
ID12501,12501,0,0.627,0.049,0.051,0,360,72,0.005,1,-10921639,44.516,0,0,255,70380,96.829,0.004,0.967,0.452
ID12516,12516,0,0.646,0.048,0.051,0,365,73,0.005,1,-10921639,46.129,0,0,255,72930,98.189,0.004,0.981,0.465
ID12530,12530,0,0.641,0.047,0.051,0,370,74,0.005,1,-10921639,45.968,0,0,255,72675,98.055,0.004,0.961,0.459
ID12542,12542,0,0.643,0.045,0.051,0,375,75,0.005,1,-10921639,46.613,0,0,255,73695,98.588,0.004,0.935,0.457
ID12555,12555,0,0.648,0.044,0.052,0,380,76,0.005,1,-10921639,47.097,0,0,255,74460,98.984,0.004,0.949,0.463
ID12570,12570,0,0.675,0.042,0.052,0,385,77,0.005,1,-10921639,50.968,0,0,255,80580,102.008,0.004,0.956,0.489
ID12583,12583,0,0.706,0.040,0.052,0,390,78,0.005,1,-10921639,53.548,0,0,255,84660,103.895,0.004,0.964,0.506
ID12594,12594,0,0.749,0.039,0.053,0,395,79,0.005,1,-10921639,57.742,0,0,255,91290,106.758,0.004,0.971,0.533
ID12620,12620,0,0.728,0.038,0.053,0,400,80,0.005,1,-10921639,58.710,0,0,255,92820,107.385,0.004,0.996,0.546
ID12607,12607,0,0.637,0.036,0.053,0,405,81,0.005,1,-10921639,52.097,0,0,255,82365,102.846,0.004,0.930,0.488
ID12633,12633,0,0.608,0.034,0.053,0,410,82,0.005,1,-10921639,45.323,0,0,255,71655,97.515,0.004,0.896,0.439
ID12650,12650,0,0.614,0.032,0.053,0,415,83,0.005,1,-10921639,44.677,0,0,255,70635,96.967,0.004,0.917,0.441
ID12664,12664,0,0.620,0.030,0.053,0,420,84,0.005,1,-10921639,44.032,0,0,255,69615,96.412,0.004,0.995,0.456
ID12677,12677,0,0.613,0.028,0.054,0,425,85,0.005,1,-10921639,43.065,0,0,255,68085,95.565,0.004,1,0.451
ID12690,12690,0,0.619,0.026,0.054,0,430,86,0.005,1,-10921639,43.710,0,0,255,69105,96.132,0.004,1,0.455
ID12705,12705,0,0.640,0.023,0.054,0,435,87,0.005,1,-10921639,45.000,0,0,255,71145,97.242,0.004,1,0.463
ID12718,12718,0,0.664,0.022,0.055,0,440,88,0.005,1,-10921639,47.581,0,0,255,75225,99.375,0.004,1,0.479
ID12731,12731,0,0.542,0.024,0.055,0,445,89,0.005,1,-10921639,37.903,0,0,255,59925,90.741,0.003,1,0.418
ID12743,12743,0,0.535,0.025,0.055,0,450,90,0.005,1,-10921639,37.419,0,0,255,59160,90.260,0.003,1,0.415
ID12756,12756,0,0.528,0.026,0.055,0,455,91,0.005,1,-10921639,36.774,0,0,255,58140,89.611,0.003,1,0.410
ID12770,12770,0,0.531,0.027,0.056,0,460,92,0.005,1,-10921639,37.097,0,0,255,58650,89.937,0.003,1,0.412
ID12784,12784,0,0.535,0.028,0.056,0,465,93,0.005,1,-10921639,37.258,0,0,255,58905,90.099,0.003,1,0.414
ID12797,12797,0,0.530,0.029,0.056,0,470,94,0.005,1,-10921639,37.097,0,0,255,58650,89.937,0.003,1,0.412
ID12811,12811,0,0.536,0.030,0.056,0,475,95,0.005,1,-10921639,37.581,0,0,255,59415,90.421,0.003,0.963,0.408
ID12824,12824,0,0.516,0.031,0.056,0,480,96,0.005,1,-10921639,36.452,0,0,255,57630,89.283,0.003,0.926,0.393
ID12837,12837,0,0.516,0.032,0.056,0,485,97,0.005,1,-10921639,36.452,0,0,255,57630,89.283,0.003,0.926,0.393
ID12849,12849,0,0.514,0.033,0.057,0,490,98,0.005,1,-10921639,36.452,0,0,255,57630,89.283,0.003,0.901,0.387
ID12865,12865,0,0.519,0.034,0.057,0,495,99,0.005,1,-10921639,37.419,0,0,255,59160,90.260,0.003,0.881,0.388
ID12878,12878,0,0.540,0.035,0.057,0,500,100,0.005,1,-10921639,43.226,0,0,255,68340,95.707,0.003,0.956,0.441
ID12891,12891,0,0.560,0.037,0.057,0,505,101,0.005,1,-10921639,44.194,0,0,255,69870,96.551,0.003,0.938,0.443
ID12905,12905,0,0.583,0.038,0.057,0,510,102,0.005,1,-10921639,44.516,0,0,255,70380,96.829,0.004,0.930,0.443
ID12918,12918,0,0.610,0.039,0.057,0,515,103,0.005,1,-10921639,45.806,0,0,255,72420,97.921,0.004,0.914,0.447
ID12934,12934,0,0.592,0.040,0.057,0,520,104,0.005,1,-10921639,45.645,0,0,255,72165,97.786,0.004,0.927,0.449
ID12951,12951,0,0.547,0.041,0.058,0,525,105,0.005,1,-10921639,45.484,0,0,255,71910,97.651,0.003,0.888,0.438
ID12963,12963,0,0.535,0.043,0.058,0,530,106,0.005,1,-10921639,44.355,0,0,255,70125,96.690,0.003,0.930,0.442
ID12975,12975,0,0.566,0.045,0.059,0,535,107,0.005,1,-10921639,45.161,0,0,255,71400,97.379,0.004,0.900,0.439
ID12991,12991,0,0.625,0.046,0.059,0,540,108,0.005,1,-10921639,50.645,0,0,255,80070,101.765,0.004,0.944,0.483
ID13003,13003,0,0.617,0.047,0.060,0,545,109,0.005,1,-10921639,53.548,0,0,255,84660,103.895,0.004,0.908,0.490
ID13016,13016,0,0.550,0.048,0.059,0,550,110,0.005,1,-10921639,51.452,0,0,255,81345,102.370,0.004,0.893,0.474
ID13030,13030,0,0.493,0.051,0.059,0,555,111,0.005,1,-10921639,39.355,0,0,255,62220,92.152,0.003,0.816,0.384
ID13047,13047,0,0.480,0.052,0.059,0,560,112,0.005,1,-10921639,34.516,0,0,255,54570,87.264,0.003,0.788,0.349
ID13061,13061,0,0.489,0.054,0.059,0,565,113,0.005,1,-10921639,34.194,0,0,255,54060,86.919,0.003,0.890,0.370
ID13074,13074,0,0.498,0.056,0.060,0,570,114,0.005,1,-10921639,34.839,0,0,255,55080,87.607,0.003,0.925,0.382
ID13088,13088,0,0.493,0.058,0.060,0,575,115,0.005,1,-10921639,34.032,0,0,255,53805,86.746,0.003,0.966,0.385
ID13101,13101,0,0.485,0.060,0.060,0,580,116,0.005,1,-10921639,33.226,0,0,255,52530,85.868,0.003,1,0.387
ID13116,13116,0,0.482,0.062,0.060,0,585,117,0.005,1,-10921639,32.903,0,0,255,52020,85.512,0.003,1,0.385
ID13129,13129,0,0.479,0.065,0.061,0,590,118,0.005,1,-10921639,32.419,0,0,255,51255,84.973,0.003,1,0.382
ID13142,13142,0,0.487,0.067,0.061,0,595,119,0.005,1,-10921639,33.065,0,0,255,52275,85.690,0.003,1,0.386
ID13156,13156,0,0.472,0.069,0.061,0,600,120,0.005,1,-10921639,31.935,0,0,255,50490,84.429,0.003,1,0.378
ID13170,13170,0,0.471,0.072,0.061,0,605,121,0.005,1,-10921639,31.935,0,0,255,50490,84.429,0.003,1,0.378
ID13184,13184,0,0.456,0.074,0.061,0,610,122,0.005,1,-10921639,31.129,0,0,255,49215,83.506,0.003,0.917,0.357
ID13197,13197,0,0.451,0.077,0.061,0,615,123,0.005,1,-10921639,33.065,0,0,255,52275,85.690,0.003,0.803,0.344
ID13210,13210,0,0.468,0.079,0.062,0,620,124,0.005,1,-10921639,37.742,0,0,255,59670,90.581,0.003,0.867,0.387
ID13224,13224,0,0.462,0.079,0.062,0,625,125,0.005,1,-10921639,36.935,0,0,255,58395,89.774,0.003,0.861,0.381
ID13238,13238,0,0.447,0.079,0.062,0,630,126,0.005,1,-10921639,35.161,0,0,255,55590,87.947,0.003,0.868,0.372
