Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID4274,4274,8,0.733,0.021,0.030,0,0,0,0.005,1,-10921639,54.355,0,0,255,85935,104.465,0.004,1,0.520
ID4258,4258,8,0.731,0.021,0.030,0,5,1,0.005,1,-10921639,54.194,0,0,255,85680,104.352,0.004,1,0.519
ID4244,4244,8,0.528,0.022,0.031,0,10,2,0.005,1,-10921639,38.387,0,0,255,60690,91.216,0.003,1,0.421
ID4229,4229,8,0.446,0.023,0.031,0,15,3,0.005,1,-10921639,31.935,0,0,255,50490,84.429,0.002,1,0.378
ID4289,4289,8,0.430,0.024,0.032,0,20,4,0.005,1,-10921639,30.645,0,0,255,48450,82.944,0.002,1,0.369
ID4303,4303,8,0.445,0.024,0.032,0,25,5,0.005,1,-10921639,32.097,0,0,255,50745,84.611,0.002,1,0.379
ID4319,4319,8,0.432,0.025,0.032,0,30,6,0.005,1,-10921639,30.806,0,0,255,48705,83.132,0.002,1,0.371
ID4335,4335,8,0.437,0.026,0.033,0,35,7,0.005,1,-10921639,30.968,0,0,255,48960,83.320,0.002,1,0.372
ID4350,4350,8,0.434,0.026,0.033,0,40,8,0.005,1,-10921639,31.129,0,0,255,49215,83.506,0.002,1,0.373
ID4364,4364,8,0.433,0.027,0.033,0,45,9,0.005,1,-10921639,30.968,0,0,255,48960,83.320,0.002,1,0.372
ID4379,4379,8,0.428,0.028,0.034,0,50,10,0.005,1,-10921639,30.323,0,0,255,47940,82.566,0.002,1,0.367
ID4394,4394,8,0.424,0.029,0.034,0,55,11,0.005,1,-10921639,30.000,0,0,255,47430,82.184,0.002,1,0.365
ID4410,4410,8,0.422,0.030,0.034,0,60,12,0.005,1,-10921639,29.677,0,0,255,46920,81.800,0.002,1,0.363
ID4424,4424,8,0.414,0.030,0.035,0,65,13,0.005,1,-10921639,29.194,0,0,255,46155,81.217,0.002,1,0.359
ID4440,4440,8,0.421,0.031,0.035,0,70,14,0.005,1,-10921639,29.839,0,0,255,47175,81.993,0.002,1,0.364
ID4456,4456,8,0.414,0.032,0.035,0,75,15,0.005,1,-10921639,29.032,0,0,255,45900,81.022,0.002,1,0.358
ID4472,4472,8,0.410,0.033,0.036,0,80,16,0.005,1,-10921639,28.710,0,0,255,45390,80.628,0.002,1,0.356
ID4486,4486,8,0.411,0.034,0.036,0,85,17,0.005,1,-10921639,28.871,0,0,255,45645,80.825,0.002,1,0.357
ID4499,4499,8,0.414,0.035,0.036,0,90,18,0.005,1,-10921639,29.032,0,0,255,45900,81.022,0.002,1,0.358
ID4520,4520,8,0.410,0.036,0.037,0,95,19,0.005,1,-10921639,28.710,0,0,255,45390,80.628,0.002,1,0.356
ID4536,4536,8,0.404,0.037,0.037,0,100,20,0.005,1,-10921639,28.226,0,0,255,44625,80.031,0.002,1,0.353
ID4551,4551,8,0.395,0.038,0.037,0,105,21,0.005,1,-10921639,27.581,0,0,255,43605,79.223,0.002,1,0.348
ID4566,4566,8,0.404,0.039,0.038,0,110,22,0.005,1,-10921639,28.226,0,0,255,44625,80.031,0.002,1,0.353
ID4580,4580,8,0.412,0.040,0.038,0,115,23,0.005,1,-10921639,28.710,0,0,255,45390,80.628,0.002,1,0.356
ID4596,4596,8,0.405,0.041,0.039,0,120,24,0.005,1,-10921639,28.226,0,0,255,44625,80.031,0.002,1,0.353
ID4610,4610,8,0.395,0.042,0.039,0,125,25,0.005,1,-10921639,27.581,0,0,255,43605,79.223,0.002,1,0.348
ID4625,4625,8,0.399,0.044,0.039,0,130,26,0.005,1,-10921639,27.742,0,0,255,43860,79.426,0.002,1,0.349
ID4641,4641,8,0.395,0.045,0.040,0,135,27,0.005,1,-10921639,27.258,0,0,255,43095,78.815,0.002,1,0.346
ID4656,4656,8,0.386,0.046,0.040,0,140,28,0.005,1,-10921639,26.774,0,0,255,42330,78.195,0.002,1,0.342
ID4670,4670,8,0.390,0.048,0.041,0,145,29,0.005,1,-10921639,26.935,0,0,255,42585,78.402,0.002,1,0.344
ID4685,4685,8,0.391,0.049,0.041,0,150,30,0.005,1,-10921639,27.097,0,0,255,42840,78.609,0.002,1,0.345
ID4700,4700,8,0.380,0.050,0.041,0,155,31,0.005,1,-10921639,26.129,0,0,255,41310,77.356,0.002,1,0.338
ID4728,4728,8,0.380,0.052,0.042,0,160,32,0.005,1,-10921639,26.129,0,0,255,41310,77.356,0.002,1,0.338
ID4713,4713,8,0.379,0.054,0.042,0,165,33,0.005,1,-10921639,26.129,0,0,255,41310,77.356,0.002,1,0.338
ID4743,4743,8,0.380,0.055,0.043,0,170,34,0.005,1,-10921639,25.968,0,0,255,41055,77.144,0.002,1,0.337
ID4764,4764,8,0.377,0.057,0.043,0,175,35,0.005,1,-10921639,25.968,0,0,255,41055,77.144,0.002,1,0.337
ID4781,4781,8,0.383,0.059,0.043,0,180,36,0.005,1,-10921639,26.290,0,0,255,41565,77.567,0.002,1,0.339
ID4797,4797,8,0.369,0.061,0.044,0,185,37,0.005,1,-10921639,25.161,0,0,255,39780,76.070,0.002,1,0.331
ID4813,4813,8,0.379,0.063,0.044,0,190,38,0.005,1,-10921639,25.968,0,0,255,41055,77.144,0.002,1,0.337
ID4828,4828,8,0.366,0.065,0.045,0,195,39,0.005,1,-10921639,25.000,0,0,255,39525,75.853,0.002,1,0.330
