Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID17255,17255,8,0.375,0.048,0.039,0,130,26,0.005,1,-10921639,26.339,0,0,255,45645,77.628,0.002,1,0.339
ID17303,17303,8,0.372,0.050,0.040,0,135,27,0.005,1,-10921639,26.044,0,0,255,45135,77.243,0.002,1,0.337
ID17317,17317,8,0.357,0.052,0.040,0,140,28,0.005,1,-10921639,24.867,0,0,255,43095,75.671,0.002,1,0.329
ID17335,17335,8,0.359,0.053,0.040,0,145,29,0.005,1,-10921639,25.014,0,0,255,43350,75.870,0.002,1,0.330
ID17361,17361,8,0.356,0.055,0.041,0,150,30,0.005,1,-10921639,24.720,0,0,255,42840,75.471,0.002,1,0.328
ID17386,17386,8,0.347,0.057,0.041,0,155,31,0.005,1,-10921639,23.984,0,0,255,41565,74.458,0.002,1,0.322
ID17402,17402,8,0.335,0.059,0.042,0,160,32,0.005,1,-10921639,23.102,0,0,255,40035,73.214,0.002,1,0.316
ID17429,17429,8,0.345,0.061,0.042,0,165,33,0.005,1,-10921639,23.984,0,0,255,41565,74.458,0.002,1,0.322
ID17446,17446,8,0.329,0.063,0.043,0,170,34,0.005,1,-10921639,22.660,0,0,255,39270,72.580,0.002,1,0.312
ID17462,17462,8,0.322,0.066,0.043,0,175,35,0.005,1,-10921639,22.072,0,0,255,38250,71.722,0.002,1,0.308
ID17479,17479,8,0.335,0.068,0.043,0,180,36,0.005,1,-10921639,23.396,0,0,255,40545,73.632,0.002,1,0.318
ID17496,17496,8,0.318,0.071,0.044,0,185,37,0.005,1,-10921639,21.777,0,0,255,37740,71.287,0.002,1,0.305
ID17516,17516,8,0.325,0.074,0.044,0,190,38,0.005,1,-10921639,22.366,0,0,255,38760,72.153,0.002,1,0.310
ID17539,17539,8,0.311,0.076,0.044,0,195,39,0.005,1,-10921639,21.336,0,0,255,36975,70.628,0.002,1,0.302
ID17555,17555,8,0.364,0.076,0.045,0,200,40,0.005,1,-10921639,25.603,0,0,255,44370,76.659,0.002,1,0.334
ID17582,17582,8,0.507,0.075,0.044,0,205,41,0.005,1,-10921639,37.080,0,0,255,64260,89.918,0.003,1,0.412
ID17599,17599,8,0.519,0.075,0.044,0,210,42,0.005,1,-10921639,38.257,0,0,255,66300,91.087,0.003,1,0.420
ID17616,17616,8,0.525,0.074,0.044,0,215,43,0.005,1,-10921639,38.846,0,0,255,67320,91.660,0.003,1,0.424
ID17640,17640,8,0.518,0.073,0.044,0,220,44,0.005,1,-10921639,38.257,0,0,255,66300,91.087,0.003,1,0.420
ID17656,17656,8,0.524,0.073,0.044,0,225,45,0.005,1,-10921639,38.699,0,0,255,67065,91.517,0.003,1,0.423
ID17678,17678,8,0.526,0.072,0.044,0,230,46,0.005,1,-10921639,38.846,0,0,255,67320,91.660,0.003,1,0.424
ID17696,17696,8,0.530,0.071,0.045,0,235,47,0.005,1,-10921639,39.140,0,0,255,67830,91.944,0.003,1,0.426
ID17714,17714,8,0.527,0.070,0.045,0,240,48,0.005,1,-10921639,38.699,0,0,255,67065,91.517,0.003,1,0.423
ID17729,17729,8,0.548,0.070,0.045,0,245,49,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,1,0.434
ID17745,17745,8,0.523,0.069,0.045,0,250,50,0.005,1,-10921639,38.552,0,0,255,66810,91.374,0.004,1,0.422
ID17762,17762,8,0.535,0.068,0.045,0,255,51,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.003,0.997,0.426
ID17778,17778,8,0.542,0.067,0.045,0,260,52,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.003,1,0.430
ID17809,17809,8,0.546,0.067,0.046,0,265,53,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.004,1,0.431
ID17793,17793,8,0.547,0.066,0.046,0,270,54,0.005,1,-10921639,40.170,0,0,255,69615,92.923,0.003,0.997,0.432
ID17825,17825,8,0.564,0.065,0.046,0,275,55,0.005,1,-10921639,41.495,0,0,255,71910,94.151,0.003,1,0.441
ID17839,17839,8,0.580,0.064,0.046,0,280,56,0.005,1,-10921639,42.819,0,0,255,74205,95.345,0.003,1,0.449
ID17854,17854,8,0.580,0.063,0.046,0,285,57,0.005,1,-10921639,42.966,0,0,255,74460,95.475,0.004,1,0.450
ID17868,17868,8,0.562,0.062,0.046,0,290,58,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.004,0.997,0.439
ID17882,17882,8,0.550,0.061,0.047,0,295,59,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID17895,17895,8,0.558,0.060,0.047,0,300,60,0.005,1,-10921639,41.495,0,0,255,71910,94.151,0.003,1,0.441
ID17914,17914,8,0.528,0.059,0.047,0,305,61,0.005,1,-10921639,38.699,0,0,255,67065,91.517,0.003,1,0.423
ID17929,17929,8,0.520,0.058,0.047,0,310,62,0.005,1,-10921639,37.963,0,0,255,65790,90.797,0.003,1,0.418
ID17945,17945,8,0.526,0.057,0.047,0,315,63,0.005,1,-10921639,38.405,0,0,255,66555,91.231,0.003,1,0.421
ID17960,17960,8,0.533,0.056,0.047,0,320,64,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.004,1,0.427
ID17978,17978,8,0.541,0.055,0.048,0,325,65,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID17994,17994,8,0.542,0.054,0.048,0,330,66,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.004,1,0.429
ID18012,18012,8,0.540,0.053,0.048,0,335,67,0.005,1,-10921639,39.435,0,0,255,68340,92.226,0.004,1,0.428
ID18028,18028,8,0.541,0.052,0.048,0,340,68,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID18042,18042,8,0.538,0.050,0.049,0,345,69,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.004,1,0.427
ID18057,18057,8,0.544,0.049,0.049,0,350,70,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.003,0.990,0.427
ID18071,18071,8,0.556,0.048,0.049,0,355,71,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.004,0.958,0.428
ID18087,18087,8,0.563,0.046,0.049,0,360,72,0.005,1,-10921639,41.495,0,0,255,71910,94.151,0.004,0.961,0.432
ID18102,18102,8,0.574,0.045,0.050,0,365,73,0.005,1,-10921639,42.377,0,0,255,73440,94.950,0.004,0.961,0.438
ID18118,18118,8,0.571,0.044,0.050,0,370,74,0.005,1,-10921639,42.672,0,0,255,73950,95.214,0.004,0.955,0.438
ID18133,18133,8,0.585,0.042,0.050,0,375,75,0.005,1,-10921639,43.555,0,0,255,75480,95.993,0.004,0.974,0.448
ID18149,18149,8,0.621,0.040,0.050,0,380,76,0.005,1,-10921639,48.852,0,0,255,84660,100.382,0.004,0.962,0.477
ID18164,18164,8,0.635,0.039,0.051,0,385,77,0.005,1,-10921639,50.176,0,0,255,86955,101.406,0.004,0.969,0.487
ID18182,18182,8,0.677,0.038,0.051,0,390,78,0.005,1,-10921639,54.590,0,0,255,94605,104.627,0.005,0.989,0.519
ID18198,18198,8,0.611,0.036,0.051,0,395,79,0.005,1,-10921639,50.323,0,0,255,87210,101.518,0.004,0.982,0.491
ID18213,18213,8,0.545,0.034,0.051,0,400,80,0.005,1,-10921639,42.966,0,0,255,74460,95.475,0.004,0.914,0.430
ID18228,18228,8,0.548,0.032,0.051,0,405,81,0.005,1,-10921639,41.200,0,0,255,71400,93.881,0.004,0.904,0.417
ID18243,18243,8,0.547,0.030,0.052,0,410,82,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,0.938,0.420
ID18259,18259,8,0.539,0.028,0.052,0,415,83,0.005,1,-10921639,39.140,0,0,255,67830,91.944,0.004,0.997,0.425
ID18275,18275,8,0.550,0.026,0.052,0,420,84,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.004,1,0.429
ID18289,18289,8,0.569,0.024,0.052,0,425,85,0.005,1,-10921639,41.495,0,0,255,71910,94.151,0.004,1,0.441
ID18304,18304,8,0.569,0.022,0.053,0,430,86,0.005,1,-10921639,41.642,0,0,255,72165,94.285,0.004,1,0.442
ID18319,18319,8,0.480,0.024,0.053,0,435,87,0.005,1,-10921639,34.873,0,0,255,60435,87.641,0.003,1,0.398
ID18334,18334,8,0.480,0.025,0.053,0,440,88,0.005,1,-10921639,34.726,0,0,255,60180,87.485,0.003,1,0.397
ID18350,18350,8,0.468,0.026,0.053,0,445,89,0.005,1,-10921639,33.549,0,0,255,58140,86.219,0.003,1,0.389
ID18365,18365,8,0.467,0.027,0.054,0,450,90,0.005,1,-10921639,33.696,0,0,255,58395,86.379,0.003,1,0.390
ID18379,18379,8,0.477,0.028,0.054,0,455,91,0.005,1,-10921639,34.432,0,0,255,59670,87.172,0.003,0.994,0.394
ID18393,18393,8,0.467,0.029,0.054,0,460,92,0.005,1,-10921639,33.696,0,0,255,58395,86.379,0.003,0.979,0.386
ID18408,18408,8,0.467,0.030,0.054,0,465,93,0.005,1,-10921639,33.843,0,0,255,58650,86.539,0.003,0.943,0.380
ID18422,18422,8,0.454,0.031,0.054,0,470,94,0.005,1,-10921639,32.960,0,0,255,57120,85.573,0.003,0.936,0.372
ID18439,18439,8,0.457,0.032,0.054,0,475,95,0.005,1,-10921639,33.990,0,0,255,58905,86.698,0.003,0.879,0.367
ID18463,18463,8,0.454,0.033,0.055,0,480,96,0.005,1,-10921639,33.549,0,0,255,58140,86.219,0.003,0.886,0.366
ID18478,18478,8,0.464,0.034,0.055,0,485,97,0.005,1,-10921639,36.197,0,0,255,62730,89.020,0.003,0.966,0.400
ID18493,18493,8,0.488,0.035,0.055,0,490,98,0.005,1,-10921639,38.405,0,0,255,66555,91.231,0.003,0.947,0.410
ID18510,18510,8,0.521,0.037,0.055,0,495,99,0.005,1,-10921639,41.053,0,0,255,71145,93.746,0.003,0.931,0.422
ID18528,18528,8,0.523,0.038,0.055,0,500,100,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.004,0.941,0.426
ID18542,18542,8,0.519,0.039,0.055,0,505,101,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.003,0.886,0.409
ID18559,18559,8,0.499,0.040,0.056,0,510,102,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.003,0.887,0.416
ID18575,18575,8,0.477,0.041,0.056,0,515,103,0.005,1,-10921639,42.819,0,0,255,74205,95.345,0.003,0.912,0.428
ID18591,18591,8,0.500,0.043,0.057,0,520,104,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.003,0.908,0.419
ID18619,18619,8,0.560,0.044,0.057,0,525,105,0.005,1,-10921639,48.116,0,0,255,83385,99.801,0.004,0.927,0.464
ID18622,18622,8,0.531,0.046,0.057,0,530,106,0.005,1,-10921639,47.233,0,0,255,81855,99.092,0.005,0.932,0.460
ID18641,18641,8,0.490,0.047,0.058,0,535,107,0.005,1,-10921639,48.116,0,0,255,83385,99.801,0.006,0.917,0.461
ID18657,18657,8,0.436,0.049,0.057,0,540,108,0.005,1,-10921639,36.197,0,0,255,62730,89.020,0.003,0.793,0.360
ID18691,18691,8,0.416,0.051,0.057,0,545,109,0.005,1,-10921639,31.783,0,0,255,55080,84.253,0.003,0.713,0.314
ID18675,18675,8,0.428,0.053,0.057,0,550,110,0.005,1,-10921639,31.342,0,0,255,54315,83.749,0.003,0.858,0.346
ID18708,18708,8,0.433,0.055,0.058,0,555,111,0.005,1,-10921639,31.194,0,0,255,54060,83.579,0.003,0.945,0.363
ID18724,18724,8,0.437,0.057,0.058,0,560,112,0.005,1,-10921639,31.194,0,0,255,54060,83.579,0.003,0.964,0.366
ID18740,18740,8,0.424,0.059,0.058,0,565,113,0.005,1,-10921639,30.017,0,0,255,52020,82.203,0.003,1,0.365
ID18755,18755,8,0.423,0.061,0.058,0,570,114,0.005,1,-10921639,29.870,0,0,255,51765,82.028,0.003,1,0.364
ID18771,18771,8,0.420,0.063,0.058,0,575,115,0.005,1,-10921639,29.282,0,0,255,50745,81.322,0.003,1,0.360
ID18788,18788,8,0.423,0.066,0.059,0,580,116,0.005,1,-10921639,29.576,0,0,255,51255,81.676,0.003,1,0.362
ID18804,18804,8,0.425,0.068,0.059,0,585,117,0.005,1,-10921639,29.870,0,0,255,51765,82.028,0.003,1,0.364
ID18835,18835,8,0.412,0.071,0.059,0,590,118,0.005,1,-10921639,28.987,0,0,255,50235,80.965,0.003,0.965,0.352
ID18818,18818,8,0.403,0.073,0.059,0,595,119,0.005,1,-10921639,28.987,0,0,255,50235,80.965,0.003,0.869,0.333
ID18852,18852,8,0.402,0.076,0.060,0,600,120,0.005,1,-10921639,34.284,0,0,255,59415,87.014,0.003,0.851,0.362
ID18890,18890,8,0.428,0.078,0.060,0,605,121,0.005,1,-10921639,38.257,0,0,255,66300,91.087,0.003,0.916,0.402
ID18873,18873,8,0.410,0.077,0.060,0,610,122,0.005,1,-10921639,35.903,0,0,255,62220,88.717,0.003,0.906,0.385
