Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID278,278,8,0.331,0.034,0.036,0,145,29,0.005,1,-10921639,27.579,0,0,255,51765,79.217,0.002,1,0.348
ID306,306,8,0.322,0.035,0.036,0,150,30,0.005,1,-10921639,26.628,0,0,255,49980,78.002,0.003,1,0.341
ID296,296,8,0.322,0.037,0.037,0,155,31,0.005,1,-10921639,26.628,0,0,255,49980,78.002,0.003,0.975,0.337
ID286,286,8,0.331,0.038,0.037,0,160,32,0.005,1,-10921639,27.714,0,0,255,52020,79.388,0.003,0.976,0.345
ID316,316,8,0.326,0.040,0.037,0,165,33,0.005,1,-10921639,27.443,0,0,255,51510,79.045,0.003,0.962,0.340
ID337,337,8,0.323,0.042,0.038,0,170,34,0.005,1,-10921639,26.763,0,0,255,50235,78.177,0.003,0.972,0.337
ID327,327,8,0.318,0.044,0.038,0,175,35,0.005,1,-10921639,27.171,0,0,255,51000,78.700,0.003,0.928,0.332
ID345,345,8,0.310,0.047,0.039,0,180,36,0.005,1,-10921639,26.084,0,0,255,48960,77.293,0.003,0.946,0.328
ID365,365,8,0.317,0.049,0.039,0,185,37,0.005,1,-10921639,26.084,0,0,255,48960,77.293,0.003,0.978,0.334
ID355,355,8,0.311,0.051,0.039,0,190,38,0.005,1,-10921639,25.541,0,0,255,47940,76.575,0.003,0.970,0.329
ID372,372,8,0.305,0.054,0.040,0,195,39,0.005,1,-10921639,24.726,0,0,255,46410,75.477,0.003,1,0.328
ID380,380,8,0.308,0.057,0.040,0,200,40,0.005,1,-10921639,24.997,0,0,255,46920,75.845,0.003,1,0.330
ID388,388,8,0.315,0.060,0.040,0,205,41,0.005,1,-10921639,25.812,0,0,255,48450,76.935,0.003,1,0.336
