Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID2269,2269,153,0.440,0.063,0.020,0,0,0,0.005,1,-10921639,34.507,0,0,255,64770,87.250,0.003,1.000,0.395
ID2066,2066,153,0.450,0.063,0.020,0,5,1,0.005,1,-10921639,35.186,0,0,255,66045,87.969,0.003,0.997,0.399
ID2463,2463,153,0.413,0.062,0.022,0,10,2,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,0.997,0.384
ID1910,1910,153,0.414,0.061,0.022,0,15,3,0.005,1,-10921639,32.741,0,0,255,61455,85.328,0.003,1.000,0.384
ID3022,3022,153,0.420,0.060,0.023,0,20,4,0.005,1,-10921639,33.149,0,0,255,62220,85.779,0.003,1.000,0.386
ID2662,2662,153,0.408,0.059,0.023,0,25,5,0.005,1,-10921639,32.334,0,0,255,60690,84.873,0.003,0.997,0.380
ID2836,2836,153,0.409,0.058,0.023,0,30,6,0.005,1,-10921639,32.198,0,0,255,60435,84.720,0.003,1.000,0.380
ID3202,3202,153,0.390,0.057,0.024,0,35,7,0.005,1,-10921639,30.432,0,0,255,57120,82.690,0.003,1.000,0.368
ID3936,3936,153,0.405,0.056,0.024,0,40,8,0.005,1,-10921639,31.926,0,0,255,59925,84.414,0.003,1.000,0.378
ID3566,3566,153,0.422,0.055,0.025,0,45,9,0.005,1,-10921639,33.284,0,0,255,62475,85.928,0.003,1.000,0.387
ID3392,3392,153,0.416,0.053,0.025,0,50,10,0.005,1,-10921639,32.605,0,0,255,61200,85.177,0.003,1.000,0.383
ID3755,3755,153,0.412,0.052,0.025,0,55,11,0.005,1,-10921639,32.469,0,0,255,60945,85.025,0.003,1.000,0.382
ID4122,4122,153,0.413,0.051,0.026,0,60,12,0.005,1,-10921639,32.469,0,0,255,60945,85.025,0.003,1.000,0.382
ID4308,4308,153,0.400,0.049,0.026,0,65,13,0.005,1,-10921639,31.383,0,0,255,58905,83.794,0.003,1.000,0.375
ID4482,4482,153,0.418,0.048,0.027,0,70,14,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,1.000,0.385
ID4649,4649,153,0.413,0.046,0.027,0,75,15,0.005,1,-10921639,32.334,0,0,255,60690,84.873,0.003,1.000,0.381
ID5007,5007,153,0.442,0.045,0.028,0,80,16,0.005,1,-10921639,34.915,0,0,255,65535,87.683,0.003,1.000,0.398
ID4821,4821,153,0.438,0.043,0.028,0,85,17,0.005,1,-10921639,34.643,0,0,255,65025,87.395,0.003,1.000,0.396
ID5199,5199,153,0.454,0.042,0.029,0,90,18,0.005,1,-10921639,36.137,0,0,255,67830,88.957,0.003,1.000,0.406
ID5390,5390,153,0.452,0.040,0.029,0,95,19,0.005,1,-10921639,35.730,0,0,255,67065,88.536,0.003,1.000,0.404
ID5714,5714,153,0.460,0.038,0.030,0,100,20,0.005,1,-10921639,36.137,0,0,255,67830,88.957,0.003,1.000,0.406
ID5544,5544,153,0.464,0.036,0.031,0,105,21,0.005,1,-10921639,36.953,0,0,255,69360,89.787,0.003,1.000,0.412
ID6062,6062,153,0.454,0.034,0.031,0,110,22,0.005,1,-10921639,36.002,0,0,255,67575,88.817,0.003,1.000,0.405
ID5902,5902,153,0.438,0.031,0.032,0,115,23,0.005,1,-10921639,34.915,0,0,255,65535,87.683,0.003,1.000,0.398
ID6262,6262,153,0.430,0.029,0.032,0,120,24,0.005,1,-10921639,34.100,0,0,255,64005,86.814,0.003,1.000,0.393
ID6655,6655,153,0.419,0.027,0.033,0,125,25,0.005,1,-10921639,33.149,0,0,255,62220,85.779,0.003,1.000,0.386
ID6443,6443,153,0.415,0.024,0.033,0,130,26,0.005,1,-10921639,32.741,0,0,255,61455,85.328,0.003,1.000,0.384
ID6642,6642,153,0.414,0.021,0.034,0,135,27,0.005,1,-10921639,32.605,0,0,255,61200,85.177,0.003,0.997,0.382
ID6967,6967,153,0.423,0.018,0.034,0,140,28,0.005,1,-10921639,33.284,0,0,255,62475,85.928,0.003,1.000,0.387
ID7345,7345,153,0.422,0.015,0.035,0,145,29,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,1.000,0.385
ID7224,7224,153,0.409,0.012,0.035,0,150,30,0.005,1,-10921639,31.790,0,0,255,59670,84.259,0.003,1.000,0.377
ID7122,7122,153,0.382,0.009,0.035,0,155,31,0.005,1,-10921639,31.790,0,0,255,59670,84.259,0.003,0.722,0.316
ID7496,7496,153,0.382,0.008,0.035,0,160,32,0.005,1,-10921639,33.284,0,0,255,62475,85.928,0.016,0.583,0.285
ID7608,7608,153,0.394,0.007,0.035,0,165,33,0.005,1,-10921639,34.915,0,0,255,65535,87.683,0.003,0.567,0.288
