Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID419,419,7,0.513,0.071,0.042,0,200,40,0.005,1,-10921639,40.317,0,0,255,69870,93.061,0.004,1,0.433
ID429,429,7,0.508,0.070,0.042,0,205,41,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.003,1,0.430
ID439,439,7,0.521,0.069,0.042,0,210,42,0.005,1,-10921639,41.053,0,0,255,71145,93.746,0.004,1,0.438
ID450,450,7,0.502,0.069,0.043,0,215,43,0.005,1,-10921639,39.287,0,0,255,68085,92.085,0.004,1,0.427
ID460,460,7,0.516,0.068,0.043,0,220,44,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.003,1,0.436
ID471,471,7,0.512,0.067,0.043,0,225,45,0.005,1,-10921639,40.170,0,0,255,69615,92.923,0.004,1,0.432
ID480,480,7,0.528,0.066,0.043,0,230,46,0.005,1,-10921639,41.495,0,0,255,71910,94.151,0.004,1,0.441
ID490,490,7,0.517,0.065,0.043,0,235,47,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID500,500,7,0.519,0.065,0.043,0,240,48,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID510,510,7,0.528,0.064,0.044,0,245,49,0.005,1,-10921639,41.200,0,0,255,71400,93.881,0.004,1,0.439
ID520,520,7,0.538,0.063,0.044,0,250,50,0.005,1,-10921639,42.083,0,0,255,72930,94.686,0.003,1,0.444
ID530,530,7,0.539,0.062,0.044,0,255,51,0.005,1,-10921639,42.083,0,0,255,72930,94.686,0.004,1,0.444
ID541,541,7,0.544,0.061,0.044,0,260,52,0.005,1,-10921639,42.525,0,0,255,73695,95.082,0.004,1,0.447
ID552,552,7,0.545,0.060,0.044,0,265,53,0.005,1,-10921639,42.672,0,0,255,73950,95.214,0.004,1,0.448
ID563,563,7,0.546,0.059,0.044,0,270,54,0.005,1,-10921639,43.113,0,0,255,74715,95.605,0.004,1,0.451
ID573,573,7,0.525,0.059,0.045,0,275,55,0.005,1,-10921639,41.200,0,0,255,71400,93.881,0.005,1,0.439
ID583,583,7,0.518,0.057,0.045,0,280,56,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.003,1,0.436
ID592,592,7,0.511,0.056,0.045,0,285,57,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.005,1,0.431
ID602,602,7,0.519,0.055,0.045,0,290,58,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,1,0.434
ID613,613,7,0.510,0.054,0.045,0,295,59,0.005,1,-10921639,39.582,0,0,255,68595,92.366,0.004,1,0.429
ID623,623,7,0.513,0.053,0.046,0,300,60,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.004,1,0.430
ID633,633,7,0.511,0.052,0.046,0,305,61,0.005,1,-10921639,40.023,0,0,255,69360,92.785,0.004,0.998,0.431
ID643,643,7,0.517,0.051,0.046,0,310,62,0.005,1,-10921639,40.759,0,0,255,70635,93.473,0.004,1,0.436
ID653,653,7,0.515,0.050,0.046,0,315,63,0.005,1,-10921639,40.170,0,0,255,69615,92.923,0.004,1,0.432
ID662,662,7,0.524,0.048,0.047,0,320,64,0.005,1,-10921639,40.906,0,0,255,70890,93.610,0.004,0.995,0.436
ID672,672,7,0.532,0.047,0.047,0,325,65,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.004,0.990,0.438
ID682,682,7,0.532,0.046,0.047,0,330,66,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,0.972,0.436
ID691,691,7,0.538,0.044,0.047,0,335,67,0.005,1,-10921639,42.525,0,0,255,73695,95.082,0.004,0.941,0.434
ID701,701,7,0.544,0.043,0.047,0,340,68,0.005,1,-10921639,43.113,0,0,255,74715,95.605,0.004,0.948,0.439
ID711,711,7,0.544,0.042,0.048,0,345,69,0.005,1,-10921639,43.260,0,0,255,74970,95.735,0.004,0.923,0.434
ID721,721,7,0.559,0.040,0.048,0,350,70,0.005,1,-10921639,45.615,0,0,255,79050,97.758,0.004,0.928,0.449
ID731,731,7,0.578,0.038,0.048,0,355,71,0.005,1,-10921639,48.410,0,0,255,83895,100.034,0.004,0.956,0.473
ID741,741,7,0.608,0.037,0.049,0,360,72,0.005,1,-10921639,51.059,0,0,255,88485,102.074,0.004,0.958,0.489
ID750,750,7,0.646,0.035,0.049,0,365,73,0.005,1,-10921639,55.915,0,0,255,96900,105.538,0.005,0.975,0.523
ID760,760,7,0.590,0.034,0.049,0,370,74,0.005,1,-10921639,53.560,0,0,255,92820,103.901,0.004,0.993,0.514
ID770,770,7,0.514,0.032,0.049,0,375,75,0.005,1,-10921639,43.407,0,0,255,75225,95.864,0.004,0.910,0.431
ID779,779,7,0.514,0.030,0.049,0,380,76,0.005,1,-10921639,41.347,0,0,255,71655,94.016,0.004,0.895,0.415
ID789,789,7,0.516,0.028,0.049,0,385,77,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,0.940,0.422
ID799,799,7,0.521,0.026,0.050,0,390,78,0.005,1,-10921639,40.612,0,0,255,70380,93.336,0.004,1,0.435
ID809,809,7,0.515,0.024,0.050,0,395,79,0.005,1,-10921639,39.876,0,0,255,69105,92.646,0.004,1,0.430
ID820,820,7,0.525,0.021,0.050,0,400,80,0.005,1,-10921639,40.465,0,0,255,70125,93.199,0.004,1,0.434
ID831,831,7,0.536,0.021,0.051,0,405,81,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,1,0.443
ID842,842,7,0.454,0.022,0.051,0,410,82,0.005,1,-10921639,34.873,0,0,255,60435,87.641,0.003,1,0.398
ID852,852,7,0.455,0.023,0.051,0,415,83,0.005,1,-10921639,35.020,0,0,255,60690,87.796,0.003,1,0.399
ID863,863,7,0.447,0.024,0.051,0,420,84,0.005,1,-10921639,34.284,0,0,255,59415,87.014,0.003,1,0.394
ID874,874,7,0.449,0.025,0.052,0,425,85,0.005,1,-10921639,34.432,0,0,255,59670,87.172,0.003,1,0.395
ID884,884,7,0.453,0.026,0.052,0,430,86,0.005,1,-10921639,35.020,0,0,255,60690,87.796,0.003,1,0.399
ID894,894,7,0.446,0.027,0.052,0,435,87,0.005,1,-10921639,34.579,0,0,255,59925,87.329,0.003,0.941,0.384
ID904,904,7,0.443,0.028,0.052,0,440,88,0.005,1,-10921639,34.726,0,0,255,60180,87.485,0.003,0.923,0.381
ID914,914,7,0.434,0.029,0.052,0,445,89,0.005,1,-10921639,33.990,0,0,255,58905,86.698,0.003,0.892,0.370
ID923,923,7,0.427,0.030,0.053,0,450,90,0.005,1,-10921639,33.402,0,0,255,57885,86.058,0.003,0.856,0.358
ID933,933,7,0.440,0.032,0.053,0,455,91,0.005,1,-10921639,38.552,0,0,255,66810,91.374,0.004,0.947,0.410
ID943,943,7,0.477,0.033,0.053,0,460,92,0.005,1,-10921639,42.377,0,0,255,73440,94.950,0.003,0.932,0.431
ID952,952,7,0.491,0.034,0.053,0,465,93,0.005,1,-10921639,41.789,0,0,255,72420,94.419,0.004,0.953,0.432
ID962,962,7,0.521,0.035,0.053,0,470,94,0.005,1,-10921639,43.702,0,0,255,75735,96.122,0.004,0.932,0.439
ID972,972,7,0.528,0.036,0.053,0,475,95,0.005,1,-10921639,43.996,0,0,255,76245,96.378,0.004,0.920,0.437
ID993,993,7,0.512,0.037,0.053,0,480,96,0.005,1,-10921639,44.437,0,0,255,77010,96.759,0.004,0.862,0.425
ID983,983,7,0.465,0.039,0.054,0,485,97,0.005,1,-10921639,46.645,0,0,255,80835,98.612,0.003,0.897,0.447
ID1003,1003,7,0.462,0.040,0.054,0,490,98,0.005,1,-10921639,46.792,0,0,255,81090,98.732,0.003,0.871,0.441
ID1013,1013,7,0.506,0.042,0.055,0,495,99,0.005,1,-10921639,46.350,0,0,255,80325,98.369,0.004,0.912,0.449
ID1033,1033,7,0.517,0.043,0.055,0,500,100,0.005,1,-10921639,48.852,0,0,255,84660,100.382,0.005,0.929,0.469
ID1023,1023,7,0.475,0.044,0.055,0,505,101,0.005,1,-10921639,49.146,0,0,255,85170,100.612,0.004,0.894,0.461
ID1043,1043,7,0.414,0.046,0.055,0,510,102,0.005,1,-10921639,39.729,0,0,255,68850,92.506,0.003,0.809,0.384
ID1052,1052,7,0.395,0.049,0.055,0,515,103,0.005,1,-10921639,31.194,0,0,255,54060,83.579,0.003,0.801,0.332
ID1062,1062,7,0.417,0.051,0.055,0,520,104,0.005,1,-10921639,32.666,0,0,255,56610,85.246,0.003,0.864,0.355
ID1071,1071,7,0.417,0.052,0.055,0,525,105,0.005,1,-10921639,32.077,0,0,255,55590,84.587,0.003,0.934,0.366
ID1081,1081,7,0.412,0.054,0.056,0,530,106,0.005,1,-10921639,31.342,0,0,255,54315,83.749,0.003,0.981,0.371
ID1092,1092,7,0.414,0.057,0.056,0,535,107,0.005,1,-10921639,31.342,0,0,255,54315,83.749,0.003,1,0.374
ID1102,1102,7,0.410,0.059,0.056,0,540,108,0.005,1,-10921639,30.753,0,0,255,53295,83.068,0.003,1,0.370
ID1111,1111,7,0.412,0.061,0.056,0,545,109,0.005,1,-10921639,30.900,0,0,255,53550,83.239,0.003,1,0.371
ID1121,1121,7,0.412,0.064,0.057,0,550,110,0.005,1,-10921639,30.900,0,0,255,53550,83.239,0.003,1,0.371
ID1134,1134,7,0.394,0.066,0.057,0,555,111,0.005,1,-10921639,29.576,0,0,255,51255,81.676,0.003,1,0.362
ID1145,1145,7,0.401,0.069,0.057,0,560,112,0.005,1,-10921639,30.164,0,0,255,52275,82.377,0.003,0.955,0.358
ID1155,1155,7,0.381,0.071,0.057,0,565,113,0.005,1,-10921639,29.576,0,0,255,51255,81.676,0.003,0.836,0.330
ID1165,1165,7,0.406,0.074,0.057,0,570,114,0.005,1,-10921639,36.933,0,0,255,64005,89.769,0.003,0.898,0.389
ID1175,1175,7,0.398,0.074,0.058,0,575,115,0.005,1,-10921639,37.374,0,0,255,64770,90.213,0.003,0.887,0.389
