Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID9557,9557,7,0.466,0.064,0.022,0,5,1,0.005,1,-10921639,37.088,0,0,255,69615,89.924,0.003,1,0.412
ID9391,9391,7,0.412,0.063,0.023,0,10,2,0.005,1,-10921639,33.013,0,0,255,61965,85.629,0.003,0.997,0.385
ID9748,9748,7,0.411,0.062,0.024,0,15,3,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,0.997,0.384
ID10108,10108,7,0.406,0.061,0.024,0,20,4,0.005,1,-10921639,32.334,0,0,255,60690,84.873,0.003,1,0.381
ID9929,9929,7,0.412,0.06,0.024,0,25,5,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,0.997,0.384
ID10274,10274,7,0.411,0.059,0.025,0,30,6,0.005,1,-10921639,32.741,0,0,255,61455,85.328,0.003,1,0.384
ID10445,10445,7,0.422,0.058,0.025,0,35,7,0.005,1,-10921639,33.828,0,0,255,63495,86.52,0.003,1,0.391
ID10778,10778,7,0.415,0.057,0.026,0,40,8,0.005,1,-10921639,33.284,0,0,255,62475,85.928,0.003,1,0.387
ID10610,10610,7,0.399,0.056,0.026,0,45,9,0.005,1,-10921639,31.518,0,0,255,59160,83.95,0.003,1,0.375
ID10933,10933,7,0.413,0.055,0.026,0,50,10,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,1,0.385
ID11118,11118,7,0.406,0.054,0.027,0,55,11,0.005,1,-10921639,32.469,0,0,255,60945,85.025,0.003,1,0.382
ID11285,11285,7,0.407,0.052,0.027,0,60,12,0.005,1,-10921639,32.198,0,0,255,60435,84.72,0.003,1,0.38
ID11461,11461,7,0.409,0.051,0.028,0,65,13,0.005,1,-10921639,32.469,0,0,255,60945,85.025,0.003,1,0.382
ID11636,11636,7,0.411,0.05,0.028,0,70,14,0.005,1,-10921639,32.741,0,0,255,61455,85.328,0.003,1,0.384
ID11822,11822,7,0.421,0.049,0.029,0,75,15,0.005,1,-10921639,33.556,0,0,255,62985,86.225,0.003,1,0.389
ID12009,12009,7,0.428,0.047,0.029,0,80,16,0.005,1,-10921639,34.1,0,0,255,64005,86.814,0.003,1,0.393
ID12168,12168,7,0.445,0.046,0.03,0,85,17,0.005,1,-10921639,35.322,0,0,255,66300,88.112,0.003,1,0.401
ID12359,12359,7,0.445,0.044,0.03,0,90,18,0.005,1,-10921639,35.73,0,0,255,67065,88.536,0.003,1,0.404
ID12524,12524,7,0.453,0.042,0.031,0,95,19,0.005,1,-10921639,36.409,0,0,255,68340,89.235,0.003,1,0.408
ID12704,12704,7,0.447,0.041,0.031,0,100,20,0.005,1,-10921639,35.73,0,0,255,67065,88.536,0.003,1,0.404
ID12844,12844,7,0.451,0.039,0.032,0,105,21,0.005,1,-10921639,36.002,0,0,255,67575,88.817,0.003,1,0.405
ID12944,12944,7,0.449,0.037,0.032,0,110,22,0.005,1,-10921639,35.866,0,0,255,67320,88.677,0.003,1,0.404
ID13128,13128,7,0.442,0.035,0.033,0,115,23,0.005,1,-10921639,35.186,0,0,255,66045,87.969,0.003,1,0.4
ID13299,13299,7,0.446,0.033,0.033,0,120,24,0.005,1,-10921639,35.73,0,0,255,67065,88.536,0.003,1,0.404
ID13486,13486,7,0.44,0.031,0.034,0,125,25,0.005,1,-10921639,35.458,0,0,255,66555,88.254,0.003,1,0.402
ID13676,13676,7,0.427,0.028,0.034,0,130,26,0.005,1,-10921639,34.507,0,0,255,64770,87.25,0.003,1,0.395
ID13868,13868,7,0.431,0.026,0.035,0,135,27,0.005,1,-10921639,34.643,0,0,255,65025,87.395,0.003,1,0.396
ID14053,14053,7,0.427,0.023,0.035,0,140,28,0.005,1,-10921639,34.235,0,0,255,64260,86.96,0.003,0.997,0.393
ID14342,14342,7,0.412,0.02,0.036,0,145,29,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.003,0.988,0.382
ID14213,14213,7,0.424,0.017,0.036,0,150,30,0.005,1,-10921639,33.149,0,0,255,62220,85.779,0.003,1,0.386
ID14529,14529,7,0.414,0.014,0.036,0,155,31,0.005,1,-10921639,32.605,0,0,255,61200,85.177,0.003,0.991,0.381
ID14679,14679,7,0.4,0.011,0.037,0,160,32,0.005,1,-10921639,31.518,0,0,255,59160,83.95,0.003,0.994,0.374
ID15029,15029,7,0.385,0.009,0.037,0,165,33,0.005,1,-10921639,32.877,0,0,255,61710,85.479,0.019,0.673,0.309
ID14800,14800,7,0.396,0.008,0.037,0,170,34,0.005,1,-10921639,34.915,0,0,255,65535,87.683,0.017,0.608,0.301
